Name,Price,Link,Timestamp
"MONSTER Tulpar T6 V3.3.2 Intel Core i7 13700HX 32GB RAM 1TB SSD RTX 5060 FreeDOS 16"" FHD+ 165 Hz",81.499 TL,https://www.trendyol.com/monster/tulpar-t6-v3-3-2-intel-core-i7-13700hx-32gb-ram-1tb-ssd-rtx-5060-freedos-16-fhd-165-hz-p-937114177?boutiqueId=61&merchantId=105286,2025-12-03 01:47:43
"LENOVO IdeaPad Slim 3 16IRH10 Intel Core i7 13620H 16GB 1TB SSD Freedos 16"" FHD 83K2001VTR",30.499 TL,https://www.trendyol.com/lenovo/ideapad-slim-3-16irh10-intel-core-i7-13620h-16gb-1tb-ssd-freedos-16-fhd-83k2001vtr-p-922281896?boutiqueId=61&merchantId=106934,2025-12-03 01:47:43
"ASUS Vivobook 15 Intel Core i5 1334U 16GB 512GB SSD W11P 15.6"" FHD Bilgisayar Csrtech","24.196,11 TL",https://www.trendyol.com/asus/vivobook-15-intel-core-i5-1334u-16gb-512gb-ssd-w11p-15-6-fhd-bilgisayar-csrtech-p-795953968?boutiqueId=61&merchantId=153128,2025-12-03 01:47:43
"ASUS Vivobook 15 Intel Core I3 1315u 16 Gb 512 Gb Ssd Windows 11 Pro 15.6"" X1504va",19.999 TL,https://www.trendyol.com/asus/vivobook-15-intel-core-i3-1315u-16-gb-512-gb-ssd-windows-11-pro-15-6-x1504va-p-849586554?boutiqueId=61&merchantId=880551,2025-12-03 01:47:43
"LENOVO Ideapad Gamıng 3 Intel Core I5 10300h 8gb 512gb Ssd Gtx 1650ti Freedos 15.6"" Fhd 81y400xstx",53.999 TL,https://www.trendyol.com/lenovo/ideapad-gaming-3-intel-core-i5-10300h-8gb-512gb-ssd-gtx-1650ti-freedos-15-6-fhd-81y400xstx-p-668729600?boutiqueId=61&merchantId=655835,2025-12-03 01:47:43
"HP 250 G10 Intel Core i5-1334U 8GB 512GB SSD 15.6"" FreeDos FHD Laptop B2NC4ES",20.499 TL,https://www.trendyol.com/hp/250-g10-intel-core-i5-1334u-8gb-512gb-ssd-15-6-freedos-fhd-laptop-b2nc4es-p-866701921?boutiqueId=61&merchantId=216294,2025-12-03 01:47:43
"ACER Aspire Lite AL14-51 Intel Core i5 1235U 8GB 512GB SSD 14"" Taşınabilir Bilgisayar NX.KTW Uyumlu",20.799 TL,https://www.trendyol.com/acer/aspire-lite-al14-51-intel-core-i5-1235u-8gb-512gb-ssd-14-tasinabilir-bilgisayar-nx-ktw-uyumlu-p-920597851?boutiqueId=61&merchantId=463454,2025-12-03 01:47:43
"CASPER Nirvana S100 300NIT i5-13420H 32GB DDR5 1TB SSD 16"" Freedos Laptop S100.1342-DF00X-G-F",28.799 TL,https://www.trendyol.com/casper/nirvana-s100-300nit-i5-13420h-32gb-ddr5-1tb-ssd-16-freedos-laptop-s100-1342-df00x-g-f-p-898617862?boutiqueId=61&merchantId=114258,2025-12-03 01:47:43
MSI Cyborg 15 B13WEKG-613XTR i7-13620H 16GB 1TB SSD 8GB RTX5050 15.6 FHD 144Hz FreeDOS,58.979 TL,https://www.trendyol.com/msi/cyborg-15-b13wekg-613xtr-i7-13620h-16gb-1tb-ssd-8gb-rtx5050-15-6-fhd-144hz-freedos-p-1019916907?boutiqueId=61&merchantId=141868,2025-12-03 01:47:44
"CASPER Nirvana X600 i7-13620H 16GB 500GB SSD 15.6"" Freedos Laptop X600.1362-BV00X-G-F",24.940 TL,https://www.trendyol.com/casper/nirvana-x600-i7-13620h-16gb-500gb-ssd-15-6-freedos-laptop-x600-1362-bv00x-g-f-p-843750032?boutiqueId=61&merchantId=835085,2025-12-03 01:47:44
Apple Macbook Pro M3 Pro 18gb 512gb Ssd 16 Inç Gümüş Mrw43tu/a,106.999 TL,https://www.trendyol.com/apple/macbook-pro-m3-pro-18gb-512gb-ssd-16-inc-gumus-mrw43tu-a-p-777662355?boutiqueId=61&merchantId=228572,2025-12-03 01:47:44
HP Victus/ Core i5-13500H/ 16GB Ram/ 512GB SSD/ 15.6'' /RTX4050/W11 /Laptop Performans Mavi 7P8M3EA,42.990 TL,https://www.trendyol.com/hp/victus-core-i5-13500h-16gb-ram-512gb-ssd-15-6-rtx4050-w11-laptop-performans-mavi-7p8m3ea-p-822111413?boutiqueId=61&merchantId=478273,2025-12-03 01:47:44
"LENOVO Ideapad Slim 3 82XM00U4TX002 Ryzen7 5825U 16GB 512SSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT00",24.899 TL,https://www.trendyol.com/lenovo/ideapad-slim-3-82xm00u4tx002-ryzen7-5825u-16gb-512ssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt00-p-963227948?boutiqueId=61&merchantId=557390,2025-12-03 01:47:44
Dell Vostro 3520 i3-1215U 8GB 512GB SSD 15.6 FHD 120Hz Ubuntu N3001PVNB3520U,17.155 TL,https://www.trendyol.com/dell/vostro-3520-i3-1215u-8gb-512gb-ssd-15-6-fhd-120hz-ubuntu-n3001pvnb3520u-p-833480118?boutiqueId=61&merchantId=129897,2025-12-03 01:47:44
"ACER Nitro V15 Nh.qncey.002-16 Intel I5-13420h 16gb 512gb Ssd Rtx3050-6gb 15.6""fhd 144hz Win11h Taşı",34.999 TL,https://www.trendyol.com/acer/nitro-v15-nh-qncey-002-16-intel-i5-13420h-16gb-512gb-ssd-rtx3050-6gb-15-6-fhd-144hz-win11h-tasi-p-898333550?boutiqueId=61&merchantId=141868,2025-12-03 01:47:44
MSI Thin 15 13.Nesil Core i5 13420H-RTX4050 6Gb-16Gb-512Gb Ssd-15.6inc-Windows 11 Oyuncu Bilgisayarı,44.999 TL,https://www.trendyol.com/msi/thin-15-13-nesil-core-i5-13420h-rtx4050-6gb-16gb-512gb-ssd-15-6inc-windows-11-oyuncu-bilgisayari-p-940828342?boutiqueId=61&merchantId=339221,2025-12-03 01:47:44
"Apple Macbook Pro M3 14"" Uzay Siyah 18gb 1TB Ssd MRX43TU/A",118.990 TL,https://www.trendyol.com/apple/macbook-pro-m3-14-uzay-siyah-18gb-1tb-ssd-mrx43tu-a-p-777662380?boutiqueId=61&merchantId=347226,2025-12-03 01:47:44
"Erazer Deputy P60 MD62748-R32 Intel Core i7 13620H 32GB 1TB SSD RTX4070 FreeDOS 15.6"" FHD 144Hz Oyun",60.000 TL,https://www.trendyol.com/erazer/deputy-p60-md62748-r32-intel-core-i7-13620h-32gb-1tb-ssd-rtx4070-freedos-15-6-fhd-144hz-oyun-p-905114060?boutiqueId=61&merchantId=531617,2025-12-03 01:47:44
MSI Katana 15 B13vgk-1469xtr I9-13900h 16gb Ddr5 Rtx4070 Gddr6 8gb 512gb Ssd 15.6 Fhd 144hz Dos,82.999 TL,https://www.trendyol.com/msi/katana-15-b13vgk-1469xtr-i9-13900h-16gb-ddr5-rtx4070-gddr6-8gb-512gb-ssd-15-6-fhd-144hz-dos-p-762731708?boutiqueId=61&merchantId=161002,2025-12-03 01:47:44
ASUS Vivobook X1504za-ozt16 Core I5 1334u 16 Gb 1 Tb M2 W11 Office,29.999 TL,https://www.trendyol.com/asus/vivobook-x1504za-ozt16-core-i5-1334u-16-gb-1-tb-m2-w11-office-p-823602071?boutiqueId=61&merchantId=121474,2025-12-03 01:47:44
"ASUS Vivobook i5-13420H 40GB 1TB SSD 15.6"" FHD W11P Taşınabilir Bilgisayar X1502VA-NJ734 015",34.999 TL,https://www.trendyol.com/asus/vivobook-i5-13420h-40gb-1tb-ssd-15-6-fhd-w11p-tasinabilir-bilgisayar-x1502va-nj734-015-p-952590112?boutiqueId=61&merchantId=121474,2025-12-03 01:47:44
ASUS Vivobook 15 12.nesil Core I5 1235u-8gb-512gb Ssd-15.6inc-w11 X1502za-ej031w,24.999 TL,https://www.trendyol.com/asus/vivobook-15-12-nesil-core-i5-1235u-8gb-512gb-ssd-15-6inc-w11-x1502za-ej031w-p-774944636?boutiqueId=61&merchantId=868180,2025-12-03 01:47:44
"LENOVO V15 G3 Intel Core i5 1235U 16GB 256GB SSD Windows 11 Home 15.6"" FHD 82TT00HDTRA189",24.899 TL,https://www.trendyol.com/lenovo/v15-g3-intel-core-i5-1235u-16gb-256gb-ssd-windows-11-home-15-6-fhd-82tt00hdtra189-p-831876588?boutiqueId=61&merchantId=153128,2025-12-03 01:47:44
"LENOVO Loq 15IRX9 Intel Core I7 13650HX 32GB 1TB SSD 6GB RTX4050 Fdos 15.6"" Fhd Notebook 83DV00WRTR",78.999 TL,https://www.trendyol.com/lenovo/loq-15irx9-intel-core-i7-13650hx-32gb-1tb-ssd-6gb-rtx4050-fdos-15-6-fhd-notebook-83dv00wrtr-p-903013847?boutiqueId=61&merchantId=641216,2025-12-03 01:47:44
ASUS Vivobook 15 X1504ZA-NJ1023 i5-1235U 16GB RAM 512GB SSD 15.6 inç FHD,28.999 TL,https://www.trendyol.com/asus/vivobook-15-x1504za-nj1023-i5-1235u-16gb-ram-512gb-ssd-15-6-inc-fhd-p-813567122?boutiqueId=61&merchantId=868180,2025-12-03 01:47:44
ASUS Tuf Gaming A15 Fa507nvr-lp099-gaming Amd Ryzen 7-7435hs 16gb Ddr5 512gb Ssd Rtx 4060 8gb 15.6 I,69.699 TL,https://www.trendyol.com/asus/tuf-gaming-a15-fa507nvr-lp099-gaming-amd-ryzen-7-7435hs-16gb-ddr5-512gb-ssd-rtx-4060-8gb-15-6-i-p-876849309?boutiqueId=61&merchantId=1007811,2025-12-03 01:47:44
"LENOVO V15 G4 82YU00Q6TX Ryzen 5 7520U 8GB 256GB SSD O/B Radeon 15.6"" DOS Siyah Notebook",20.999 TL,https://www.trendyol.com/lenovo/v15-g4-82yu00q6tx-ryzen-5-7520u-8gb-256gb-ssd-o-b-radeon-15-6-dos-siyah-notebook-p-743515901?boutiqueId=61&merchantId=585885,2025-12-03 01:47:44
"Dell Vostro 3520 Core i5-1235U 16GB 512GB SSD 15.6"" FHD Windows 11 Pro N5315PVNB3520U015",29.099 TL,https://www.trendyol.com/dell/vostro-3520-core-i5-1235u-16gb-512gb-ssd-15-6-fhd-windows-11-pro-n5315pvnb3520u015-p-798213730?boutiqueId=61&merchantId=153128,2025-12-03 01:47:44
"LENOVO Loq Intel Core I5 12450h 16gb 512gb Ssd Rtx3050-6gb Dos 15,6"" Fhd 144hz 82xv00wytx-16",37.699 TL,https://www.trendyol.com/lenovo/loq-intel-core-i5-12450h-16gb-512gb-ssd-rtx3050-6gb-dos-15-6-fhd-144hz-82xv00wytx-16-p-874786713?boutiqueId=61&merchantId=125175,2025-12-03 01:47:44
"ASUS Vivobook 15 X1502ZA-EJ1071-05 i5-1235U 16GB 1TB 15.6"" FreeDos Taşınabilir Bilgisayar","26.769,99 TL",https://www.trendyol.com/asus/vivobook-15-x1502za-ej1071-05-i5-1235u-16gb-1tb-15-6-freedos-tasinabilir-bilgisayar-p-769936431?boutiqueId=61&merchantId=153128,2025-12-03 01:47:45
"Dell Vostro 3520 Intel Core i5-1235U 16GB 512 GB SSD 120Hz 15.6"" Freedos N1605PVNB3520T25","29.038,68 TL",https://www.trendyol.com/dell/vostro-3520-intel-core-i5-1235u-16gb-512-gb-ssd-120hz-15-6-freedos-n1605pvnb3520t25-p-796125690?boutiqueId=61&merchantId=125175,2025-12-03 01:47:45
"Dell VOSTRO 3520 Intel Core i5 1235U 32GB 1TB SSD W11Pro 15,6"" FHD N1605PVNB3520W47","39.598,68 TL",https://www.trendyol.com/dell/vostro-3520-intel-core-i5-1235u-32gb-1tb-ssd-w11pro-15-6-fhd-n1605pvnb3520w47-p-828866572?boutiqueId=61&merchantId=125175,2025-12-03 01:47:45
"Dell VOSTRO 3520 Intel Core i5-1235U 16GB 512GB SSD 15.6"" FHD Freedos N1605PVNB3520U004","30.358,68 TL",https://www.trendyol.com/dell/vostro-3520-intel-core-i5-1235u-16gb-512gb-ssd-15-6-fhd-freedos-n1605pvnb3520u004-p-789217440?boutiqueId=61&merchantId=125175,2025-12-03 01:47:45
"CASPER Excalibur G915 Core i7-13620H 24GB 1TB 8GB RTX5060 16"" Freedos Gaming Laptop G915.1362-CF60X-C",59.199 TL,https://www.trendyol.com/casper/excalibur-g915-core-i7-13620h-24gb-1tb-8gb-rtx5060-16-freedos-gaming-laptop-g915-1362-cf60x-c-p-1016178776?boutiqueId=61&merchantId=114258,2025-12-03 01:47:45
ASUS Vivobook 15 X1502VA-NJ870 Intel Core i5-13420H 8GB 512GB SSD 15.6'' FHD Freedos Dizüstü Bilgisayar,23.799 TL,https://www.trendyol.com/asus/vivobook-15-x1502va-nj870-intel-core-i5-13420h-8gb-512gb-ssd-15-6-fhd-freedos-dizustu-bilgisayar-p-921324112?boutiqueId=61&merchantId=914809,2025-12-03 01:47:45
"LENOVO Ideapad Slim 3/ Intel N100/ 4gb Ram/ 128gb Ssd/ 15.6"" Fhd/ W11/ Laptop 82xb009gtx",9.440 TL,https://www.trendyol.com/lenovo/ideapad-slim-3-intel-n100-4gb-ram-128gb-ssd-15-6-fhd-w11-laptop-82xb009gtx-p-929273700?boutiqueId=61&merchantId=1126939,2025-12-03 01:47:45
"HP 255 G10 3Z6G3ES005 Ryzen7 7730U 16GB 512SSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT006",23.099 TL,https://www.trendyol.com/hp/255-g10-3z6g3es005-ryzen7-7730u-16gb-512ssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt006-p-938661570?boutiqueId=61&merchantId=106664,2025-12-03 01:47:45
ASUS Rog Strix G16 G614jvr-n3096 Intel Core I9 14900hx 16 Gb 512 Gb Ssd Rtx 4060-140w 165 Hz Dos,74.599 TL,https://www.trendyol.com/asus/rog-strix-g16-g614jvr-n3096-intel-core-i9-14900hx-16-gb-512-gb-ssd-rtx-4060-140w-165-hz-dos-p-805947530?boutiqueId=61&merchantId=106740,2025-12-03 01:47:45
"Apple 13"" MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Yıldız Işığı",58.828 TL,https://www.trendyol.com/apple/13-macbook-air-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-16gb-512gb-ssd-yildiz-isigi-p-904728363?boutiqueId=61&merchantId=933410,2025-12-03 01:47:45
"CASPER Excalibur G870 i7-13620H 32GB 1TB RTX5070 8GB 165Hz 15.6"" Freedos Gaming Laptop G870.1362-DF70X-C",68.499 TL,https://www.trendyol.com/casper/excalibur-g870-i7-13620h-32gb-1tb-rtx5070-8gb-165hz-15-6-freedos-gaming-laptop-g870-1362-df70x-c-p-941285213?boutiqueId=61&merchantId=114258,2025-12-03 01:47:45
CASPER Excalibur Intel Core i7 13620H 32GB RAM 1TB NVMe SSD 8GB RTX4060 Dos Gaming Laptop G870.1362-DFB0X-B,59.999 TL,https://www.trendyol.com/casper/excalibur-intel-core-i7-13620h-32gb-ram-1tb-nvme-ssd-8gb-rtx4060-dos-gaming-laptop-g870-1362-dfb0x-b-p-844714910?boutiqueId=61&merchantId=141868,2025-12-03 01:47:45
"CASPER Nirvana X600 Ryzen5-7430U 16GB 500GB SSD 15.6"" Freedos Laptop X600.7430-BV00X-G-F",20.857 TL,https://www.trendyol.com/casper/nirvana-x600-ryzen5-7430u-16gb-500gb-ssd-15-6-freedos-laptop-x600-7430-bv00x-g-f-p-893546165?boutiqueId=61&merchantId=108706,2025-12-03 01:47:45
"Erazer Defender 17 P1 Md600007 Intel I7 13620h 16gb Ram 1tb Ssd Rtx5060 17.3"" 240hz Ips Qhd Freedos",64.999 TL,https://www.trendyol.com/erazer/defender-17-p1-md600007-intel-i7-13620h-16gb-ram-1tb-ssd-rtx5060-17-3-240hz-ips-qhd-freedos-p-949598928?boutiqueId=61&merchantId=127797,2025-12-03 01:47:46
"LENOVO IdeaPad Slim 3/Intel Core i5-12450H/8GB RAM/512GB SSD/15.6"" FHD/W11/Laptop 83ER00FVTR",20.499 TL,https://www.trendyol.com/lenovo/ideapad-slim-3-intel-core-i5-12450h-8gb-ram-512gb-ssd-15-6-fhd-w11-laptop-83er00fvtr-p-950600355?boutiqueId=61&merchantId=588741,2025-12-03 01:47:46
"LENOVO Ideapad Slim 3 Ryzen 7 5825u 16gb 512gb Ssd 15.6"" Fhd W11H laptop 82xm00u5tx",30.000 TL,https://www.trendyol.com/lenovo/ideapad-slim-3-ryzen-7-5825u-16gb-512gb-ssd-15-6-fhd-w11h-laptop-82xm00u5tx-p-945168182?boutiqueId=61&merchantId=275331,2025-12-03 01:47:46
"Game Garaj Slayer X7T-5060 C3 Intel Core i7 14650HX 32GB RAM 2TB SSD RTX5060 16"" QHD+ 180Hz IPS FreeDOS",64.599 TL,https://www.trendyol.com/game-garaj/slayer-x7t-5060-c3-intel-core-i7-14650hx-32gb-ram-2tb-ssd-rtx5060-16-qhd-180hz-ips-freedos-p-967146681?boutiqueId=61&merchantId=124551,2025-12-03 01:47:46
"LENOVO V15 G4 IRU Intel Core i5 13420H 16GB 512GB SSD 15.6"" FHD Freedos Laptop, Notebook 83A100A4TR",24.990 TL,https://www.trendyol.com/lenovo/v15-g4-iru-intel-core-i5-13420h-16gb-512gb-ssd-15-6-fhd-freedos-laptop-notebook-83a100a4tr-p-799605985?boutiqueId=61&merchantId=114271,2025-12-03 01:47:46
"ASUS TUF Gaming A15 FA507NUR-LP005 Ryzen7 7435HS 16GB 512SSD RTX4050 15.6"" FHD FreeDOS Dizüstü Bilgi",46.500 TL,https://www.trendyol.com/asus/tuf-gaming-a15-fa507nur-lp005-ryzen7-7435hs-16gb-512ssd-rtx4050-15-6-fhd-freedos-dizustu-bilgi-p-882415580?boutiqueId=61&merchantId=141868,2025-12-03 01:47:46
"Apple 13-inch MacBook Air: Apple M3 chip with 8-core CPU and 10-core GPU, 8GB, 512GB SSD - Space Grey",49.999 TL,https://www.trendyol.com/apple/13-inch-macbook-air-apple-m3-chip-with-8-core-cpu-and-10-core-gpu-8gb-512gb-ssd-space-grey-p-814750675?boutiqueId=61&merchantId=149270,2025-12-03 01:47:46
Apple Macbook Air M3 Çip 16gb 512gb Ssd 13.3 Inç Gece Yarısı Mxcv3tu/a,53.909 TL,https://www.trendyol.com/apple/macbook-air-m3-cip-16gb-512gb-ssd-13-3-inc-gece-yarisi-mxcv3tu-a-p-814750678?boutiqueId=61&merchantId=347226,2025-12-03 01:47:46
"LENOVO Nb V15 Ryzen 5-7520U 16GB 512SSD Windows 11 Pro 15.6"" Fhd Taşınabilir Bilgisayar 82YU00QYTXAX2",21.999 TL,https://www.trendyol.com/lenovo/nb-v15-ryzen-5-7520u-16gb-512ssd-windows-11-pro-15-6-fhd-tasinabilir-bilgisayar-82yu00qytxax2-p-792537685?boutiqueId=61&merchantId=153128,2025-12-03 01:47:46
HP Nb 6q8m6es 250 G9 I5-1235u 8gb 512gb Ssd Mx550 2gb 15.6 Freedos,25.000 TL,https://www.trendyol.com/hp/nb-6q8m6es-250-g9-i5-1235u-8gb-512gb-ssd-mx550-2gb-15-6-freedos-p-353178921?boutiqueId=61&merchantId=348953,2025-12-03 01:47:46
"CASPER Excalibur G870 i7-13620H 32GB 1TB 6GB RTX4050 165Hz 15.6"" W11P Gaming Laptop G870.1362-DFA0R-C",64.099 TL,https://www.trendyol.com/casper/excalibur-g870-i7-13620h-32gb-1tb-6gb-rtx4050-165hz-15-6-w11p-gaming-laptop-g870-1362-dfa0r-c-p-674286147?boutiqueId=61&merchantId=114258,2025-12-03 01:47:46
"CASPER Nirvana X600 i7-13620H 16GB 1TB SSD 15.6"" W11H Laptop X600.1362-BF00A-G-F",33.499 TL,https://www.trendyol.com/casper/nirvana-x600-i7-13620h-16gb-1tb-ssd-15-6-w11h-laptop-x600-1362-bf00a-g-f-p-843750167?boutiqueId=61&merchantId=147192,2025-12-03 01:47:46
ASUS Tuf Gaming A15 7.Nesil Ryzen 7 7435HS-RTX4050 6Gb-16Gb-512Gb Ssd-15.6inc-W1,58.999 TL,https://www.trendyol.com/asus/tuf-gaming-a15-7-nesil-ryzen-7-7435hs-rtx4050-6gb-16gb-512gb-ssd-15-6inc-w1-p-882745672?boutiqueId=61&merchantId=125175,2025-12-03 01:47:46
LENOVO Intel Core I5-12450hx 8gb Ddr5 512gb Ssd Rtx3050 6gdr6 Win11home 15.6 144hz Fhd Türkiye Garantili,34.999 TL,https://www.trendyol.com/lenovo/intel-core-i5-12450hx-8gb-ddr5-512gb-ssd-rtx3050-6gdr6-win11home-15-6-144hz-fhd-turkiye-garantili-p-849957234?boutiqueId=61&merchantId=322524,2025-12-03 01:47:46
"LENOVO V15 G4E1 82YU0122TX Ryzen 5 7520U 8GB 256GB SSD 15.6"" FHD FreeDOS Notebook",19.499 TL,https://www.trendyol.com/lenovo/v15-g4e1-82yu0122tx-ryzen-5-7520u-8gb-256gb-ssd-15-6-fhd-freedos-notebook-p-815730556?boutiqueId=61&merchantId=125175,2025-12-03 01:47:46
LENOVO V15-ADA 82c70061tx AMD Ryzen 3 3250u 4gb 256gb Ssd 15.6” Full HD Freedos,20.899 TL,https://www.trendyol.com/lenovo/v15-ada-82c70061tx-amd-ryzen-3-3250u-4gb-256gb-ssd-15-6-full-hd-freedos-p-108705341?boutiqueId=61&merchantId=409439,2025-12-03 01:47:46
ASUS X1504ZA-NJ547W/ Intel i5-1235U/ 8GB Ram/ 512GB SSD/ 15.6''/ W11 Laptop Sessiz Mavi,29.999 TL,https://www.trendyol.com/asus/x1504za-nj547w-intel-i5-1235u-8gb-ram-512gb-ssd-15-6-w11-laptop-sessiz-mavi-p-860718509?boutiqueId=61&merchantId=557390,2025-12-03 01:47:46
"LENOVO IP1/ AMD Ryzen 5 5500U/ 8GB Ram/ 512GB SSD/ 15.6""/ W11/ Laptop",21.991 TL,https://www.trendyol.com/lenovo/ip1-amd-ryzen-5-5500u-8gb-ram-512gb-ssd-15-6-w11-laptop-p-781935142?boutiqueId=61&merchantId=557390,2025-12-03 01:47:46
"LENOVO IdeaPad 1 AMD Ryzen 7 5700U 8GB 512GB SSD 15.6"" FHD Windows11 Home Taşınabilir Bilgisayar",29.000 TL,https://www.trendyol.com/lenovo/ideapad-1-amd-ryzen-7-5700u-8gb-512gb-ssd-15-6-fhd-windows11-home-tasinabilir-bilgisayar-p-777662963?boutiqueId=61&merchantId=192739,2025-12-03 01:47:46
"HP 250 G10 8A538EA i5-1335U 8GB 512SSD 15.6"" FullHD FreeDOS Dizüstü Bilgisayar",23.798 TL,https://www.trendyol.com/hp/250-g10-8a538ea-i5-1335u-8gb-512ssd-15-6-fullhd-freedos-dizustu-bilgisayar-p-778307904?boutiqueId=61&merchantId=507101,2025-12-03 01:47:46
"LENOVO IdeaPad 1 82R400KUTX09 Ryzen5 5500U 16GB 512SSD 15.6"" FullHD W11P Taşınabilir Bilgisayar-CNT0",25.999 TL,https://www.trendyol.com/lenovo/ideapad-1-82r400kutx09-ryzen5-5500u-16gb-512ssd-15-6-fullhd-w11p-tasinabilir-bilgisayar-cnt0-p-824162151?boutiqueId=61&merchantId=441895,2025-12-03 01:47:46
"Dell VOSTRO 3520 Intel Core i5-1235U 16GB 1TB SSD 15.6"" FHD Freedos N1605PVNB3520U007","34.318,68 TL",https://www.trendyol.com/dell/vostro-3520-intel-core-i5-1235u-16gb-1tb-ssd-15-6-fhd-freedos-n1605pvnb3520u007-p-789217472?boutiqueId=61&merchantId=125175,2025-12-03 01:47:46
"HP 255 G8 7N4W2AA05 Ryzen5 5500U 16GB 1TBSSD 15.6"" FullHD W11H Taşınabilir Bilgisayar",29.399 TL,https://www.trendyol.com/hp/255-g8-7n4w2aa05-ryzen5-5500u-16gb-1tbssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-763845176?boutiqueId=61&merchantId=106664,2025-12-03 01:47:46
"CASPER Excalibur G870 i7-13620H 32GB 2TB 115W RTX5060 165Hz 15.6"" Freedos Gaming Laptop G870.1362-DX60X-C",60.500 TL,https://www.trendyol.com/casper/excalibur-g870-i7-13620h-32gb-2tb-115w-rtx5060-165hz-15-6-freedos-gaming-laptop-g870-1362-dx60x-c-p-941285410?boutiqueId=61&merchantId=892625,2025-12-03 01:47:46
MSI Cyborg 15 B13WFKG-495XTR i7-13620H 32GB 1TB SSD 8GB RTX5060 15.6 FHD 144Hz FreeDOS,64.370 TL,https://www.trendyol.com/msi/cyborg-15-b13wfkg-495xtr-i7-13620h-32gb-1tb-ssd-8gb-rtx5060-15-6-fhd-144hz-freedos-p-1019916772?boutiqueId=61&merchantId=141868,2025-12-03 01:47:46
"Apple 13"" MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Gök Mavisi","58.496,77 TL",https://www.trendyol.com/apple/13-macbook-air-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-16gb-512gb-ssd-gok-mavisi-p-904728364?boutiqueId=681310&merchantId=968,2025-12-03 01:47:46
MSI Katana 17 HX B14WFK-217TR I9-14900HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz Win11 Ga,85.974 TL,https://www.trendyol.com/msi/katana-17-hx-b14wfk-217tr-i9-14900hx-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-win11-ga-p-942614248?boutiqueId=61&merchantId=200228,2025-12-03 01:47:47
"MONSTER Tulpar T7 V26.2.2 Intel Core I7 13620h 32gb Ram 1tb Ssd Rtx 5060 Freedos 17,3"" Fhd 144 Hz",66.782 TL,https://www.trendyol.com/monster/tulpar-t7-v26-2-2-intel-core-i7-13620h-32gb-ram-1tb-ssd-rtx-5060-freedos-17-3-fhd-144-hz-p-937481832?boutiqueId=61&merchantId=1149311,2025-12-03 01:47:47
"LENOVO IdeaPad Flex 5 14ABR8 AMD Ryzen 7 5825U 16GB 512GB SSD 14"" WUXGA Dokunmatik W11H 82XX00FKTX + Kalem",32.799 TL,https://www.trendyol.com/lenovo/ideapad-flex-5-14abr8-amd-ryzen-7-5825u-16gb-512gb-ssd-14-wuxga-dokunmatik-w11h-82xx00fktx-kalem-p-982808012?boutiqueId=61&merchantId=104683,2025-12-03 01:47:47
"LENOVO LOQ AMD Ryzen 7-7435HS 24GB 1TB SSD RTX4070 8GB GDDR6 FreeDOS 15.6"" FHD IPS 144Hz 115W Gaming Laptop",51.979 TL,https://www.trendyol.com/lenovo/loq-amd-ryzen-7-7435hs-24gb-1tb-ssd-rtx4070-8gb-gddr6-freedos-15-6-fhd-ips-144hz-115w-gaming-laptop-p-898876689?boutiqueId=61&merchantId=169540,2025-12-03 01:47:47
LENOVO LOQ 15ARP9 AI AMD Ryzen7 7435HS 24GB 1TB RTX4060 15.6FHD 144Hz FreeDos 83JC00FJTR Gaming Laptop,44.570 TL,https://www.trendyol.com/lenovo/loq-15arp9-ai-amd-ryzen7-7435hs-24gb-1tb-rtx4060-15-6fhd-144hz-freedos-83jc00fjtr-gaming-laptop-p-922703766?boutiqueId=61&merchantId=203702,2025-12-03 01:47:47
"Apple 15"" MacBook Air: Apple M4 chip with 10-core CPU and 10-core GPU, 16GB, 512GB SSD - Gök Mavisi",78.999 TL,https://www.trendyol.com/apple/15-macbook-air-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-16gb-512gb-ssd-gok-mavisi-p-904728378?boutiqueId=681310&merchantId=968,2025-12-03 01:47:47
"MONSTER Abra A7 V16.2.4 Intel Core i7 13700HX 16GB RAM 1TB SSD RTX 5050 Freedos 17,3"" FHD 144 Hz",66.199 TL,https://www.trendyol.com/monster/abra-a7-v16-2-4-intel-core-i7-13700hx-16gb-ram-1tb-ssd-rtx-5050-freedos-17-3-fhd-144-hz-p-969577000?boutiqueId=61&merchantId=105286,2025-12-03 01:47:47
